order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
420,6819,2025-03-16,352,4,70.83,283.32,Completed,2025-03-19
421,5079,2025-03-24,7,4,294.56,1178.24,Completed,2025-03-26
422,5576,2025-03-13,261,1,170.07,170.07,Completed,2025-03-13
423,913,2026-03-14,217,4,59.82,239.28,Pending,
424,9352,2026-05-12,200,2,169.99,339.98,Completed,2026-05-14
425,9579,2025-04-12,330,2,31.95,63.90,Pending,
426,5099,2024-02-16,146,2,163.12,326.24,Completed,2024-02-20
427,5171,2024-12-06,43,6,49.88,299.28,Completed,2024-12-10
428,3379,2026-05-10,255,4,189.80,759.20,Completed,2026-05-13
429,4747,2025-10-20,36,2,250.33,500.66,Completed,2025-10-25
430,4052,2023-04-25,213,4,252.36,1009.44,Completed,2023-04-29
431,6964,2025-02-23,245,1,73.73,73.73,Completed,2025-02-25
432,3518,2024-11-16,145,3,203.57,610.71,Completed,2024-11-20
433,1636,2025-01-12,220,5,271.56,1357.80,Pending,
434,8850,2026-07-29,322,6,140.34,842.04,Completed,2026-08-01
435,1788,2024-09-30,262,5,180.53,902.65,Completed,2024-10-03
436,6167,2025-12-07,4,3,84.05,252.15,Completed,2025-12-10
437,6411,2025-05-28,157,1,285.71,285.71,Completed,2025-05-29
438,6158,2024-02-20,449,3,36.62,109.86,Completed,2024-02-21
439,8805,2025-06-01,400,2,149.87,299.74,Completed,2025-06-04
440,1614,2026-06-27,469,2,195.02,390.04,Cancelled,
441,1429,2024-04-03,234,6,409.27,2455.62,Completed,2024-04-05
442,7132,2025-07-25,215,5,161.84,809.20,Completed,2025-07-25
443,6191,2023-04-01,468,2,341.98,683.96,Pending,
444,8157,2025-10-10,349,6,147.82,886.92,Completed,2025-10-11
445,6776,2025-07-02,192,3,10.00,30.00,Completed,2025-07-05
446,7086,2024-12-23,211,6,57.18,343.08,Completed,2024-12-26
447,1937,2024-06-06,214,2,50.29,100.58,Completed,2024-06-07
448,6471,2026-09-12,57,2,283.66,567.32,Completed,2026-09-13
449,4185,2026-04-07,441,3,238.77,716.31,Completed,2026-04-12
450,7350,2024-06-30,90,5,81.49,407.45,Completed,2024-06-30
451,7462,2024-07-08,221,2,173.75,347.50,Completed,2024-07-11
452,1579,2025-12-11,155,1,237.70,237.70,Completed,2025-12-15
453,9756,2024-11-27,464,4,162.82,651.28,Pending,
454,8403,2023-05-26,414,2,315.01,630.02,Cancelled,
455,3337,2026-07-30,266,4,37.47,149.88,Completed,2026-07-30
456,3623,2024-05-04,324,3,263.58,790.74,Completed,2024-05-07
457,6845,2025-09-16,497,2,216.46,432.92,Completed,2025-09-17
458,660,2024-11-03,273,5,195.38,976.90,Completed,2024-11-04
459,8898,2025-02-28,347,5,108.32,541.60,Completed,2025-03-03
460,2995,2026-06-19,158,5,206.98,1034.90,Completed,2026-06-21
461,6828,2026-03-17,380,1,306.35,306.35,Completed,2026-03-18
462,221,2026-01-16,484,5,168.29,841.45,Pending,
463,7224,2025-01-04,448,2,306.05,612.10,Completed,2025-01-08
464,464,2024-06-13,478,3,282.13,846.39,Completed,2024-06-15
465,1601,2025-03-07,478,4,282.13,1128.52,Completed,2025-03-12
466,1601,2023-01-08,104,3,262.77,788.31,Completed,2023-01-10
467,8621,2024-02-01,179,4,227.21,908.84,Completed,2024-02-01
468,211,2025-11-20,149,5,12.78,63.90,Completed,2025-11-24
469,100,2026-08-29,162,3,259.58,778.74,Completed,2026-09-03
470,9547,2025-09-19,268,6,213.52,1281.12,Completed,2025-09-21
471,877,2024-09-06,87,2,182.61,365.22,Completed,2024-09-10
472,7534,2024-03-17,35,5,246.04,1230.20,Completed,2024-03-18
473,7512,2024-04-15,291,3,340.31,1020.93,Completed,2024-04-17
474,4403,2026-01-13,173,5,266.21,1331.05,Pending,
475,382,2025-06-15,176,2,231.39,462.78,Pending,
476,1019,2023-09-13,493,5,140.18,700.90,Completed,2023-09-15
477,2167,2023-06-03,203,6,109.89,659.34,Completed,2023-06-05
478,7295,2025-11-26,328,3,24.07,72.21,Completed,2025-11-28
479,6584,2024-04-12,218,1,411.00,411.00,Completed,2024-04-14
480,1811,2025-11-24,71,4,216.35,865.40,Pending,
481,3202,2025-06-15,426,4,56.06,224.24,Completed,2025-06-16
482,1463,2025-08-01,499,2,13.37,26.74,Completed,2025-08-05
483,5769,2026-02-02,203,4,109.89,439.56,Completed,2026-02-06
484,5463,2023-03-23,230,6,66.04,396.24,Completed,2023-03-23
485,1876,2023-03-11,169,2,145.92,291.84,Pending,
486,4432,2023-09-02,105,4,10.00,40.00,Cancelled,
487,2516,2023-12-29,313,3,131.95,395.85,Completed,2024-01-01
488,3018,2024-05-03,64,2,21.73,43.46,Completed,2024-05-04
489,6057,2025-07-04,491,2,114.12,228.24,Completed,2025-07-04
490,5288,2024-09-27,250,1,165.39,165.39,Completed,2024-09-28
491,8763,2023-01-06,218,2,411.00,822.00,Completed,2023-01-10
492,7387,2023-09-30,393,6,300.13,1800.78,Completed,2023-10-04
493,7358,2023-10-18,18,3,68.62,205.86,Cancelled,
494,6577,2024-11-01,159,2,45.01,90.02,Pending,
495,1953,2023-04-13,346,6,136.80,820.80,Completed,2023-04-17
496,912,2023-03-02,245,6,73.73,442.38,Completed,2023-03-06
497,6319,2026-01-29,21,4,320.13,1280.52,Completed,2026-01-31
498,4324,2026-08-12,117,5,72.43,362.15,Pending,
499,3701,2025-01-15,143,4,66.35,265.40,Cancelled,
500,1164,2023-08-20,209,3,287.35,862.05,Cancelled,
501,6975,2024-05-18,106,4,367.92,1471.68,Completed,2024-05-23
502,1329,2023-06-11,9,6,24.68,148.08,Pending,
503,2681,2023-05-23,110,1,171.80,171.80,Completed,2023-05-24
504,6539,2023-11-23,255,3,189.80,569.40,Completed,2023-11-26
505,3749,2026-01-16,21,5,320.13,1600.65,Completed,2026-01-16
506,3240,2023-02-28,176,6,231.39,1388.34,Completed,2023-03-02
507,2097,2025-03-30,23,6,184.15,1104.90,Completed,2025-04-03
508,5627,2025-12-15,374,3,176.35,529.05,Completed,2025-12-16
509,4782,2026-02-09,458,1,264.03,264.03,Completed,2026-02-14
510,1258,2025-06-01,338,5,218.51,1092.55,Completed,2025-06-06
511,3651,2023-11-24,300,1,284.21,284.21,Completed,2023-11-26
512,4037,2025-02-12,325,3,108.15,324.45,Completed,2025-02-16
513,7399,2024-02-02,120,6,90.75,544.50,Cancelled,
514,4332,2025-02-14,198,4,139.24,556.96,Pending,
515,7021,2025-03-28,478,5,282.13,1410.65,Completed,2025-03-29
516,893,2025-09-26,14,1,67.76,67.76,Completed,2025-09-27
517,8276,2025-07-16,491,3,114.12,342.36,Completed,2025-07-19
518,4404,2025-11-05,119,1,171.94,171.94,Completed,2025-11-09
519,8491,2023-12-09,437,4,40.30,161.20,Completed,2023-12-09
520,4629,2024-11-21,137,3,244.17,732.51,Completed,2024-11-22
521,9143,2025-01-22,126,5,339.10,1695.50,Completed,2025-01-25
522,4162,2023-07-19,89,3,252.06,756.18,Completed,2023-07-20
523,8912,2024-12-14,23,6,184.15,1104.90,Completed,2024-12-17
524,9675,2024-06-24,333,5,74.59,372.95,Completed,2024-06-28
525,3808,2023-09-03,4,4,84.05,336.20,Completed,2023-09-03
526,8777,2025-08-17,15,6,31.27,187.62,Completed,2025-08-18
527,9397,2026-09-12,118,5,338.31,1691.55,Completed,2026-09-16
528,5910,2025-02-08,393,4,300.13,1200.52,Completed,2025-02-08
529,473,2024-05-31,442,1,74.82,74.82,Completed,2024-06-04
530,8435,2026-05-18,123,3,32.32,96.96,Cancelled,
531,4779,2025-12-12,378,5,48.48,242.40,Pending,
532,4913,2024-02-08,324,2,263.58,527.16,Completed,2024-02-12
533,136,2025-01-21,469,4,195.02,780.08,Completed,2025-01-22
534,4126,2026-07-15,228,6,105.41,632.46,Completed,2026-07-18
535,8117,2023-03-25,258,4,49.46,197.84,Completed,2023-03-30
536,9079,2024-12-06,32,6,261.42,1568.52,Completed,2024-12-08
537,4103,2023-09-26,179,3,227.21,681.63,Completed,2023-09-30
538,3054,2024-06-20,484,3,168.29,504.87,Completed,2024-06-24
539,110,2025-07-06,286,5,64.98,324.90,Completed,2025-07-07
540,1585,2025-11-03,334,1,53.27,53.27,Completed,2025-11-08
541,651,2025-12-03,178,4,211.58,846.32,Pending,
542,8529,2026-05-16,205,4,161.42,645.68,Completed,2026-05-16
543,9008,2024-07-26,478,4,282.13,1128.52,Pending,
544,5281,2025-10-17,376,1,305.60,305.60,Completed,2025-10-22
545,8176,2026-02-03,461,3,355.98,1067.94,Completed,2026-02-08
546,1940,2024-10-31,16,2,96.74,193.48,Completed,2024-11-01
547,6744,2024-01-01,464,4,162.82,651.28,Pending,
548,3574,2023-03-07,478,3,282.13,846.39,Completed,2023-03-12
549,8076,2025-04-28,278,2,60.06,120.12,Completed,2025-04-30
550,7874,2025-02-24,283,4,229.96,919.84,Completed,2025-02-25
551,6989,2023-02-27,430,2,243.88,487.76,Completed,2023-02-27
552,1823,2023-12-07,327,5,345.04,1725.20,Completed,2023-12-10
553,1345,2024-07-16,184,5,192.28,961.40,Completed,2024-07-20
554,4890,2024-06-27,461,1,355.98,355.98,Completed,2024-07-01
555,5703,2026-05-09,34,5,137.29,686.45,Completed,2026-05-10
556,2600,2025-05-08,247,5,380.90,1904.50,Cancelled,
557,9644,2023-04-30,324,2,263.58,527.16,Completed,2023-05-03
558,1796,2025-02-04,15,1,31.27,31.27,Completed,2025-02-05
559,3234,2026-05-28,116,3,95.88,287.64,Completed,2026-05-31
560,4023,2025-10-02,78,2,388.41,776.82,Completed,2025-10-03
561,4468,2025-09-29,98,5,313.00,1565.00,Pending,
562,1604,2025-05-22,53,5,184.65,923.25,Completed,2025-05-25
563,7311,2023-05-13,482,1,178.15,178.15,Completed,2023-05-13
564,4398,2025-06-23,343,1,102.14,102.14,Completed,2025-06-26
565,3319,2024-10-08,60,2,324.16,648.32,Completed,2024-10-12
566,827,2025-04-02,305,6,31.89,191.34,Completed,2025-04-05
567,8380,2025-03-18,385,1,258.36,258.36,Pending,
568,1531,2026-03-21,266,2,37.47,74.94,Completed,2026-03-25
569,3777,2024-07-28,352,6,70.83,424.98,Completed,2024-08-02
570,4399,2023-09-25,19,6,167.47,1004.82,Completed,2023-09-25
571,8403,2024-04-05,455,5,213.65,1068.25,Completed,2024-04-10
572,8884,2026-03-06,383,6,279.55,1677.30,Completed,2026-03-11
573,3479,2026-08-15,192,5,10.00,50.00,Completed,2026-08-17
574,8989,2023-11-22,149,3,12.78,38.34,Pending,
575,5938,2024-05-29,322,2,140.34,280.68,Pending,
576,8253,2025-03-06,254,6,332.33,1993.98,Pending,
577,5555,2025-07-13,222,5,101.19,505.95,Completed,2025-07-16
578,6702,2025-11-24,287,3,200.35,601.05,Completed,2025-11-29
579,3483,2026-04-26,387,6,153.19,919.14,Pending,
580,5025,2023-06-28,418,2,35.58,71.16,Cancelled,
581,3323,2024-02-22,251,2,371.28,742.56,Completed,2024-02-25
582,4965,2023-04-17,430,5,243.88,1219.40,Completed,2023-04-22
583,4903,2024-08-09,159,1,45.01,45.01,Completed,2024-08-10
584,392,2024-08-30,267,4,195.08,780.32,Completed,2024-08-31
585,5842,2026-04-06,313,2,131.95,263.90,Completed,2026-04-06
586,5172,2025-11-04,244,3,129.77,389.31,Completed,2025-11-09
587,4524,2025-12-23,365,2,31.16,62.32,Pending,
588,9235,2025-06-06,484,2,168.29,336.58,Completed,2025-06-06
589,5131,2025-11-11,76,1,187.50,187.50,Completed,2025-11-11
590,9419,2025-02-10,25,3,57.67,173.01,Completed,2025-02-13
591,6105,2023-05-15,78,2,388.41,776.82,Completed,2023-05-16
592,5780,2023-11-11,208,2,259.94,519.88,Completed,2023-11-14
593,6797,2023-11-10,410,2,22.09,44.18,Pending,
594,624,2025-05-07,218,3,411.00,1233.00,Pending,
595,6015,2025-04-29,470,6,225.83,1354.98,Pending,
596,6891,2025-10-11,401,2,242.79,485.58,Completed,2025-10-14
597,787,2023-04-07,226,1,289.20,289.20,Completed,2023-04-11
598,6140,2025-01-17,498,3,327.83,983.49,Completed,2025-01-18
599,8318,2025-12-18,451,2,287.78,575.56,Cancelled,
600,5615,2025-07-16,397,6,94.26,565.56,Completed,2025-07-17
601,7520,2023-07-30,48,1,16.86,16.86,Completed,2023-08-04
602,9115,2026-08-08,180,1,292.91,292.91,Completed,2026-08-13
603,1026,2025-08-25,368,5,192.64,963.20,Pending,
604,1326,2026-02-21,257,3,45.09,135.27,Completed,2026-02-25
605,1449,2026-01-31,185,1,157.37,157.37,Completed,2026-02-04
606,7035,2024-04-28,72,4,215.99,863.96,Completed,2024-05-02
607,4380,2025-10-28,30,1,23.17,23.17,Completed,2025-11-01
608,5965,2023-06-11,245,4,73.73,294.92,Completed,2023-06-12
609,1740,2023-04-11,5,3,262.94,788.82,Pending,
610,7982,2023-05-24,362,3,98.82,296.46,Completed,2023-05-24
611,7115,2024-11-03,336,5,72.57,362.85,Pending,
612,5558,2026-04-26,412,1,368.90,368.90,Completed,2026-04-27
613,7278,2023-01-09,472,4,40.78,163.12,Pending,
614,1037,2024-09-11,475,2,257.21,514.42,Completed,2024-09-15
615,1349,2023-10-18,28,4,189.26,757.04,Completed,2023-10-23
616,4808,2024-03-20,89,5,252.06,1260.30,Completed,2024-03-21
617,7310,2025-05-17,333,2,74.59,149.18,Completed,2025-05-17
618,4507,2023-01-09,242,2,119.78,239.56,Cancelled,
619,6452,2023-02-06,351,4,359.24,1436.96,Completed,2023-02-11
620,2571,2023-09-21,320,5,211.17,1055.85,Completed,2023-09-22
621,3831,2023-10-02,199,1,156.99,156.99,Completed,2023-10-03
622,4737,2023-07-28,73,5,54.81,274.05,Completed,2023-07-31
623,7163,2023-03-05,118,5,338.31,1691.55,Completed,2023-03-09
624,6456,2025-10-25,68,5,326.93,1634.65,Completed,2025-10-25
625,3312,2026-04-19,62,5,369.15,1845.75,Completed,2026-04-23
626,5404,2025-01-16,99,2,68.28,136.56,Completed,2025-01-21
627,5721,2025-10-30,475,4,257.21,1028.84,Completed,2025-10-31
628,8158,2024-07-31,466,5,368.60,1843.00,Completed,2024-08-05
629,8675,2023-10-17,462,6,95.80,574.80,Completed,2023-10-21
630,2041,2025-12-02,312,1,242.73,242.73,Completed,2025-12-07
631,3549,2026-03-09,110,4,171.80,687.20,Completed,2026-03-10
632,3239,2023-09-24,391,2,197.06,394.12,Completed,2023-09-29
633,3688,2024-01-10,317,4,257.42,1029.68,Completed,2024-01-12
634,5017,2024-02-21,48,4,16.86,67.44,Pending,
635,812,2024-10-15,191,3,53.59,160.77,Completed,2024-10-15
636,5497,2024-08-31,353,3,46.97,140.91,Completed,2024-09-01
637,2997,2023-08-19,152,4,151.03,604.12,Pending,
638,665,2025-09-03,416,2,55.04,110.08,Completed,2025-09-08
639,4905,2026-06-11,299,3,190.52,571.56,Cancelled,
640,1723,2025-08-20,7,4,294.56,1178.24,Pending,
641,9028,2025-11-19,236,4,213.44,853.76,Completed,2025-11-21
642,3338,2025-02-22,353,1,46.97,46.97,Pending,
643,4522,2024-10-03,427,3,90.05,270.15,Completed,2024-10-05
644,8161,2024-07-31,311,3,82.49,247.47,Completed,2024-08-01
645,7636,2025-07-20,110,4,171.80,687.20,Completed,2025-07-25
646,9429,2024-12-08,448,2,306.05,612.10,Completed,2024-12-10
647,5118,2026-03-12,141,6,255.82,1534.92,Cancelled,
648,1973,2023-11-22,84,5,223.42,1117.10,Completed,2023-11-24
649,1198,2026-08-22,149,2,12.78,25.56,Pending,
650,6822,2023-11-29,306,1,92.21,92.21,Pending,
651,986,2023-07-17,297,3,36.17,108.51,Completed,2023-07-22
652,8372,2024-04-27,192,6,10.00,60.00,Pending,
653,838,2026-05-16,69,1,165.37,165.37,Completed,2026-05-20
654,9435,2024-04-28,182,6,276.22,1657.32,Completed,2024-05-02
655,7736,2025-06-10,12,1,106.26,106.26,Completed,2025-06-10
656,3364,2025-10-08,442,5,74.82,374.10,Completed,2025-10-11
657,8189,2023-09-24,286,2,64.98,129.96,Completed,2023-09-27
658,6230,2023-09-16,312,1,242.73,242.73,Completed,2023-09-16
659,5422,2026-03-16,369,6,222.89,1337.34,Completed,2026-03-17
660,1830,2023-02-17,280,3,317.28,951.84,Completed,2023-02-20
661,9980,2023-02-22,146,6,163.12,978.72,Completed,2023-02-27
662,5376,2023-07-31,402,3,127.27,381.81,Completed,2023-08-04
663,210,2023-05-05,210,3,203.01,609.03,Completed,2023-05-08
664,2641,2023-01-22,237,1,84.86,84.86,Pending,
665,291,2025-01-11,337,5,283.44,1417.20,Completed,2025-01-11
666,7954,2023-08-03,413,5,34.56,172.80,Cancelled,
667,5953,2025-06-21,126,1,339.10,339.10,Completed,2025-06-24
668,7913,2024-06-20,383,5,279.55,1397.75,Completed,2024-06-24
669,8593,2025-08-27,160,3,50.35,151.05,Completed,2025-09-01
670,3477,2023-08-29,39,3,70.91,212.73,Completed,2023-08-31
671,1050,2024-09-04,216,2,17.00,34.00,Completed,2024-09-09
672,9657,2023-09-25,271,2,347.41,694.82,Completed,2023-09-28
673,7567,2023-01-04,495,4,128.65,514.60,Completed,2023-01-06
674,1722,2026-02-04,436,5,315.22,1576.10,Completed,2026-02-05
675,9048,2025-10-02,352,4,70.83,283.32,Completed,2025-10-02
676,9628,2026-01-14,346,2,136.80,273.60,Completed,2026-01-19
677,3169,2025-06-18,27,3,160.74,482.22,Completed,2025-06-21
678,8999,2026-08-24,209,3,287.35,862.05,Completed,2026-08-28
679,4132,2024-02-07,52,1,202.21,202.21,Pending,
680,3348,2023-11-26,478,4,282.13,1128.52,Completed,2023-11-28
681,6584,2023-02-14,92,4,5.86,23.44,Completed,2023-02-17
682,2818,2025-10-23,316,1,197.99,197.99,Completed,2025-10-27
683,5001,2023-06-18,366,1,63.09,63.09,Completed,2023-06-19
684,8244,2023-12-30,360,2,102.97,205.94,Completed,2024-01-04
685,8372,2023-01-10,352,3,70.83,212.49,Completed,2023-01-14
686,2518,2026-02-19,427,1,90.05,90.05,Completed,2026-02-21
687,1759,2023-11-27,322,4,140.34,561.36,Completed,2023-11-29
688,8622,2025-06-23,44,5,111.85,559.25,Completed,2025-06-28
689,3024,2025-08-16,177,4,180.28,721.12,Completed,2025-08-17
690,6806,2023-08-08,272,1,207.09,207.09,Completed,2023-08-10
691,3608,2024-11-01,77,1,51.21,51.21,Completed,2024-11-01
692,1122,2023-07-01,326,1,33.38,33.38,Completed,2023-07-02
693,4005,2023-02-03,470,5,225.83,1129.15,Completed,2023-02-07
694,9200,2023-05-06,337,1,283.44,283.44,Pending,
695,2323,2023-06-28,86,6,150.41,902.46,Completed,2023-06-29
696,6805,2023-09-19,180,1,292.91,292.91,Cancelled,
697,987,2023-03-06,40,6,382.91,2297.46,Completed,2023-03-08
698,5450,2023-04-07,92,6,5.86,35.16,Completed,2023-04-07
699,565,2026-03-26,302,5,188.27,941.35,Completed,2026-03-31
700,7562,2024-10-20,60,5,324.16,1620.80,Completed,2024-10-22
701,2022,2023-05-10,43,3,49.88,149.64,Pending,
702,381,2024-09-12,341,2,147.63,295.26,Completed,2024-09-17
703,5630,2023-06-05,31,2,87.47,174.94,Completed,2023-06-09
704,7465,2024-11-09,399,5,232.21,1161.05,Completed,2024-11-10
705,6477,2023-03-27,240,1,300.47,300.47,Completed,2023-03-31
706,7947,2026-02-16,127,5,147.93,739.65,Completed,2026-02-20
707,1552,2026-05-24,146,4,163.12,652.48,Cancelled,
708,1761,2023-07-10,308,3,206.20,618.60,Completed,2023-07-10
709,4965,2024-06-07,63,5,126.07,630.35,Completed,2024-06-11
710,1981,2025-10-10,404,4,246.61,986.44,Completed,2025-10-10
711,691,2024-12-16,290,3,235.41,706.23,Completed,2024-12-20
712,3923,2026-05-05,174,2,165.31,330.62,Completed,2026-05-08
713,5500,2024-04-11,449,6,36.62,219.72,Cancelled,
714,3029,2025-08-26,155,5,237.70,1188.50,Completed,2025-08-31
715,917,2024-01-11,182,6,276.22,1657.32,Completed,2024-01-12
716,5045,2024-11-22,244,5,129.77,648.85,Completed,2024-11-22
717,7931,2024-01-31,282,4,123.63,494.52,Completed,2024-02-01
718,6180,2024-07-07,477,6,227.81,1366.86,Pending,
719,6048,2024-11-08,271,1,347.41,347.41,Completed,2024-11-08
720,8935,2024-12-18,191,1,53.59,53.59,Completed,2024-12-21
721,384,2025-07-13,227,4,350.83,1403.32,Completed,2025-07-16
722,2160,2025-08-03,467,6,303.21,1819.26,Completed,2025-08-06
723,1695,2023-03-11,485,1,134.23,134.23,Completed,2023-03-12
724,344,2024-02-28,243,6,117.92,707.52,Pending,
725,5717,2026-02-24,120,2,90.75,181.50,Completed,2026-02-28
726,1074,2026-06-29,165,4,237.14,948.56,Pending,
727,8788,2023-01-20,11,6,57.78,346.68,Completed,2023-01-24
728,6294,2023-08-27,456,4,196.40,785.60,Pending,
729,9912,2023-05-08,1,3,137.24,411.72,Pending,
730,4021,2025-08-13,134,1,333.55,333.55,Completed,2025-08-18
731,7189,2025-12-10,153,3,215.43,646.29,Completed,2025-12-12
732,3883,2026-04-24,391,4,197.06,788.24,Completed,2026-04-29
733,9866,2025-03-29,87,4,182.61,730.44,Completed,2025-03-30
734,9780,2024-12-05,458,6,264.03,1584.18,Completed,2024-12-09
735,1762,2024-04-12,366,2,63.09,126.18,Completed,2024-04-13
736,4577,2026-06-14,469,1,195.02,195.02,Completed,2026-06-16
737,5525,2024-01-05,462,5,95.80,479.00,Completed,2024-01-06
738,7572,2025-08-22,237,4,84.86,339.44,Cancelled,
739,1459,2025-01-26,98,5,313.00,1565.00,Completed,2025-01-31
740,6744,2025-03-14,61,1,216.22,216.22,Completed,2025-03-15
741,1711,2024-05-11,60,6,324.16,1944.96,Pending,
742,8071,2025-06-30,257,5,45.09,225.45,Completed,2025-07-03
743,9924,2025-08-02,403,5,227.20,1136.00,Completed,2025-08-07
744,9488,2026-03-16,85,1,234.57,234.57,Pending,
745,9409,2025-07-12,30,2,23.17,46.34,Cancelled,
746,5236,2024-09-03,284,1,244.56,244.56,Completed,2024-09-07
747,88,2025-04-29,439,6,160.94,965.64,Cancelled,
748,5426,2026-04-14,14,3,67.76,203.28,Cancelled,
749,6690,2025-02-25,361,1,92.23,92.23,Completed,2025-02-27
750,31,2025-11-24,214,2,50.29,100.58,Completed,2025-11-26
751,6057,2023-11-17,376,5,305.60,1528.00,Pending,
752,9783,2024-02-09,234,5,409.27,2046.35,Completed,2024-02-11
753,419,2026-09-11,227,1,350.83,350.83,Completed,2026-09-15
754,440,2024-07-03,89,4,252.06,1008.24,Pending,
755,1707,2025-07-06,254,2,332.33,664.66,Cancelled,
756,8166,2026-07-20,292,2,99.71,199.42,Completed,2026-07-20
757,9310,2023-01-31,434,2,325.65,651.30,Completed,2023-02-01
758,919,2026-04-25,60,1,324.16,324.16,Completed,2026-04-29
759,7005,2025-07-06,145,5,203.57,1017.85,Completed,2025-07-08
760,5202,2023-12-16,24,2,311.77,623.54,Completed,2023-12-19
761,4813,2024-07-08,364,1,259.19,259.19,Pending,
762,5645,2025-02-13,468,2,341.98,683.96,Completed,2025-02-16
763,1624,2023-03-05,166,3,218.05,654.15,Completed,2023-03-09
764,8437,2025-11-11,114,5,185.35,926.75,Completed,2025-11-12
765,905,2023-10-21,42,6,287.64,1725.84,Completed,2023-10-21
766,5222,2023-10-21,414,2,315.01,630.02,Completed,2023-10-21
767,7926,2025-05-21,338,5,218.51,1092.55,Completed,2025-05-23
768,8068,2025-08-05,161,5,125.43,627.15,Completed,2025-08-08
769,9827,2025-07-07,403,1,227.20,227.20,Completed,2025-07-07
770,7148,2026-05-04,435,4,189.35,757.40,Completed,2026-05-06
771,8433,2026-08-10,230,3,66.04,198.12,Completed,2026-08-14
772,2425,2026-09-11,437,6,40.30,241.80,Completed,2026-09-13
773,1776,2023-01-17,57,6,283.66,1701.96,Pending,
774,9139,2025-10-07,41,1,84.84,84.84,Completed,2025-10-08
775,5407,2025-07-28,434,5,325.65,1628.25,Completed,2025-07-28
776,9684,2024-02-08,353,4,46.97,187.88,Completed,2024-02-11
